s_winsize_sum,s_winsize_med,s_winsize_mean,s_winsize_std,d_winsize_mean,d_winsize_sum,d_winsize_med,s_bytes_sum,s_bytes_max,d_winsize_std,s_bytes_std,d_bytes_sum,s_bytes_mean,d_bytes_mean,s_winsize_min,d_winsize_min,d_bytes_std,d_ttl_sum,d_winsize_max,dur,d_bytes_max,s_iat_sum,d_iat_max,s_winsize_max,s_iat_max,d_iat_sum,s_iat_mean,d_load,syn_ack,s_load,d_iat_mean,d_ttl_mean,s_iat_std,d_ttl_max,d_ttl_med,d_ttl_min,tcp_rtt,d_iat_med,s_iat_med,d_bytes_med,d_iat_std,s_ttl_sum,ack_cnt,d_iat_min,d_port,s_port,s_pkt_cnt,d_pkt_cnt,s_bytes_med,ack_dat,psh_cnt,s_iat_min,s_bytes_min,s_ttl_min,s_ttl_max,s_ttl_med,d_bytes_min,s_ttl_mean,syn_cnt,fin_cnt,rst_cnt,d_ttl_std,ece_cnt,cwr_cnt,proto,pkt_depth,neg_f1_score,compute_cost,Timestamp
false,true,true,true,false,true,true,true,true,true,false,true,false,true,true,false,true,true,true,false,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true,false,true,true,true,false,true,false,true,true,true,true,true,true,true,false,false,false,false,false,false,false,false,false,true,false,false,false,false,27,-0.931403051031845,4215.0,3613673
true,false,true,true,true,true,true,false,false,true,false,false,true,true,false,true,true,true,false,true,true,false,true,true,true,false,true,false,false,true,false,true,false,true,false,false,false,false,true,false,false,true,false,true,true,false,true,true,false,false,false,true,false,true,false,false,false,false,false,false,true,false,true,true,false,1,-0.8250605616479761,134.0,3679764
false,false,false,true,false,false,false,true,false,false,true,false,false,false,false,true,true,false,false,true,true,false,true,false,false,true,false,false,false,true,true,false,true,true,true,true,false,true,false,true,true,false,true,false,false,true,false,true,true,true,true,true,false,true,false,true,false,false,false,false,true,false,true,false,false,4,-0.8928183938627118,752.0,3746936
true,true,true,true,true,true,false,true,false,true,true,true,true,true,true,true,true,false,false,true,true,true,true,true,false,false,true,true,true,false,true,true,true,true,false,false,true,true,true,true,false,false,true,true,false,false,false,true,true,true,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,19,-0.9315544443293032,2883.0,3816326
false,true,true,false,true,false,true,true,true,true,true,false,true,false,true,false,true,false,false,false,false,false,false,false,false,true,true,false,false,false,false,true,true,true,false,true,false,true,false,true,false,false,true,true,true,false,true,false,false,false,true,true,false,true,true,true,false,false,true,true,false,true,false,false,true,1,-0.8184482311811985,164.0,3881531
true,true,true,false,true,false,true,true,true,true,false,false,true,true,false,true,true,true,false,false,true,false,true,false,false,true,false,true,true,true,false,true,true,true,true,false,true,true,true,true,true,false,false,true,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true,false,false,1,-0.8734918639447093,82.0,3948425
true,true,true,false,false,false,false,false,false,true,false,true,true,false,true,false,false,true,true,false,true,true,true,true,false,false,true,false,false,false,false,false,false,true,true,true,false,false,true,true,true,true,false,true,true,true,true,true,true,false,false,false,true,false,false,false,true,false,false,true,true,false,false,true,false,4,-0.9522860422776197,666.0,4011077
true,true,true,false,true,false,true,true,true,true,false,false,true,true,false,true,true,true,false,false,true,false,true,false,false,true,true,true,true,true,false,true,true,true,true,false,true,true,true,true,true,false,false,true,false,true,false,false,false,false,false,false,false,true,false,false,true,false,false,true,true,false,true,false,false,1,-0.7985027289542492,108.0,4078010
false,false,true,false,false,true,true,true,false,true,true,false,false,false,true,false,false,false,false,true,false,false,true,true,true,false,true,false,false,true,true,false,true,true,true,false,true,true,false,false,false,true,true,true,false,true,true,true,false,false,true,false,false,true,true,false,true,true,true,false,true,false,true,false,true,20,-0.9530095785405708,2779.0,4146417
false,false,true,false,false,false,true,false,true,true,false,false,true,true,false,true,false,false,false,false,false,false,true,false,true,false,false,true,true,true,true,false,true,true,false,false,false,true,false,true,true,false,true,false,false,true,true,false,false,true,false,true,true,false,true,false,false,false,true,true,false,true,true,true,true,1,-0.7985027289542492,96.0,4213177
true,true,true,false,true,false,true,true,true,true,false,false,true,false,true,false,false,false,true,false,true,false,true,false,false,false,false,true,true,true,true,true,true,false,false,false,true,false,false,false,true,true,false,true,true,true,true,true,false,true,true,false,false,false,false,false,false,false,false,true,true,true,false,false,true,4,-0.9579283225688714,571.0,4281569
true,true,true,true,true,true,true,true,true,true,true,true,false,true,true,true,true,true,true,false,true,false,true,false,false,true,true,false,false,true,true,true,true,true,true,true,true,false,true,true,false,true,false,true,true,true,false,false,true,true,false,false,false,false,false,false,false,false,true,false,false,false,true,false,true,1,-0.8734918639447093,134.0,4348714
false,false,true,true,false,true,false,false,false,true,false,true,false,false,true,false,true,true,true,false,false,true,false,true,false,true,true,false,false,true,true,true,true,false,false,true,false,true,false,true,false,true,false,true,true,true,true,true,false,false,false,false,false,false,true,false,true,false,true,false,false,false,true,true,true,1,-0.8373355785136807,113.0,4410663
true,true,true,false,true,true,true,false,false,false,false,true,false,true,false,true,true,true,true,false,false,false,true,false,true,false,true,true,true,true,true,false,false,false,true,false,false,false,false,false,false,false,true,true,true,false,false,true,true,true,true,true,false,true,false,false,false,false,true,false,true,false,true,false,true,1,-0.8250605616479761,113.0,4476881
