s_winsize_sum,s_winsize_med,s_winsize_mean,s_winsize_std,d_winsize_mean,d_winsize_sum,d_winsize_med,s_bytes_sum,s_bytes_max,d_winsize_std,s_bytes_std,d_bytes_sum,s_bytes_mean,d_bytes_mean,s_winsize_min,d_winsize_min,d_bytes_std,d_ttl_sum,d_winsize_max,dur,d_bytes_max,s_iat_sum,d_iat_max,s_winsize_max,s_iat_max,d_iat_sum,s_iat_mean,d_load,syn_ack,s_load,d_iat_mean,d_ttl_mean,s_iat_std,d_ttl_max,d_ttl_med,d_ttl_min,tcp_rtt,d_iat_med,s_iat_med,d_bytes_med,d_iat_std,s_ttl_sum,ack_cnt,d_iat_min,d_port,s_port,s_pkt_cnt,d_pkt_cnt,s_bytes_med,ack_dat,psh_cnt,s_iat_min,s_bytes_min,s_ttl_min,s_ttl_max,s_ttl_med,d_bytes_min,s_ttl_mean,syn_cnt,fin_cnt,rst_cnt,d_ttl_std,ece_cnt,cwr_cnt,proto,pkt_depth,neg_f1_score,compute_cost,Timestamp
false,true,true,true,true,true,true,true,true,true,true,true,false,true,true,true,false,false,true,true,true,false,false,true,true,true,true,true,false,true,false,true,true,true,true,true,true,true,false,false,true,false,true,false,true,true,false,false,true,false,false,false,true,true,false,false,false,true,false,false,false,false,false,false,false,1,-0.8734918639447093,162.0,4051623
false,false,true,true,true,false,true,false,false,false,true,true,true,true,false,false,false,false,true,true,true,true,true,true,false,false,true,true,true,false,true,true,false,false,false,false,true,true,true,false,true,true,true,true,true,true,true,true,true,false,true,true,false,true,false,true,false,true,false,false,true,false,false,false,false,1,-0.8734918639447093,160.0,4117588
false,true,false,true,true,true,true,false,true,true,false,true,false,true,false,false,false,true,true,true,true,true,false,false,false,false,false,false,true,false,false,false,true,false,true,true,false,true,false,true,true,true,false,false,false,true,false,false,true,true,true,false,false,false,false,false,false,false,true,false,false,true,true,false,true,1,-0.7985027289542492,155.0,4184141
false,true,false,false,true,false,true,true,false,true,false,false,true,true,false,true,false,true,true,true,false,false,true,false,true,true,false,false,true,true,false,false,true,false,false,true,false,true,true,false,false,true,true,false,false,false,true,false,false,false,true,false,false,true,true,true,false,false,false,true,false,true,false,true,true,4,-0.9140779953476228,647.0,4252293
true,false,false,false,false,false,true,true,false,true,false,true,true,true,false,true,false,true,true,false,true,false,true,true,false,false,true,false,true,false,true,false,true,false,true,true,true,true,false,true,false,true,true,false,true,false,false,false,true,false,true,true,true,true,true,false,false,false,false,false,true,true,false,false,true,1,-0.8184482311811985,84.0,4318062
false,true,true,true,true,true,false,true,false,true,true,false,false,true,false,true,true,false,true,true,true,false,true,true,true,true,true,true,true,false,true,true,false,true,false,true,true,true,true,false,false,false,true,false,false,false,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,17,-0.9154161178088468,2359.0,4387567
false,false,false,true,false,false,false,false,true,false,true,true,true,true,false,false,true,false,false,false,true,false,false,true,false,true,false,true,true,true,false,true,false,true,false,false,false,true,true,true,false,false,false,true,false,true,true,true,true,false,false,false,true,false,true,false,true,true,true,false,true,true,true,true,true,32,-0.8953081007848996,4603.0,4451355
true,false,false,true,true,false,false,false,false,true,false,true,true,true,false,false,false,true,true,false,false,true,true,true,true,true,true,true,false,true,false,false,true,false,false,false,false,true,false,true,true,false,false,true,true,true,true,false,false,false,true,true,true,true,false,false,false,false,false,false,false,false,true,true,false,1,-0.8734918639447093,116.0,4517861
true,false,false,true,false,false,true,true,false,true,true,false,true,true,true,true,true,true,false,true,false,false,false,true,true,false,true,false,false,false,true,false,true,false,false,true,false,false,false,true,false,false,false,false,true,true,true,false,false,true,true,false,true,true,true,false,false,true,true,true,false,true,true,true,false,1,-0.8734918639447093,148.0,4584130
true,false,false,true,true,true,false,true,false,false,false,false,true,true,false,false,false,false,true,true,true,true,true,false,true,true,true,true,false,false,true,true,true,false,false,true,false,true,false,true,false,false,false,false,true,true,false,false,false,false,true,false,false,true,true,false,false,true,true,true,false,true,true,false,false,1,-0.8734918639447093,165.0,4650313
true,false,true,true,true,false,true,false,false,false,false,false,true,true,false,false,false,false,true,true,true,true,true,true,false,false,true,false,true,false,true,true,false,false,true,false,false,true,false,false,true,true,false,true,false,true,true,false,true,false,true,true,false,true,true,true,false,false,true,true,true,false,false,false,false,1,-0.7951443329642743,147.0,4717644
true,true,true,true,true,true,false,true,false,true,true,false,true,false,true,false,false,true,true,false,false,false,true,false,true,false,false,true,false,false,false,true,true,true,false,false,false,false,false,false,false,false,false,false,false,false,true,true,false,false,false,false,true,true,false,false,false,true,true,false,false,true,false,true,true,4,-0.931699951707972,661.0,4784787
false,false,true,true,true,true,false,true,false,true,true,false,true,true,true,true,false,true,false,false,false,true,true,false,true,true,true,false,true,true,true,false,true,true,false,false,false,false,true,true,false,true,false,false,true,true,false,false,false,false,false,false,true,true,false,false,false,false,false,false,false,false,false,false,false,15,-0.9465941474647038,1825.0,4855121
true,true,true,true,true,false,true,true,true,false,true,true,true,true,false,true,false,false,true,false,true,false,false,true,false,false,false,true,false,false,false,false,false,false,false,true,false,false,true,true,true,true,true,true,false,false,false,true,true,false,true,true,false,true,false,false,false,true,false,false,false,true,true,false,false,1,-0.5557775018082439,157.0,4920745
false,true,true,true,true,true,true,true,false,false,true,true,true,true,true,true,true,false,true,false,true,true,true,true,true,true,true,true,false,true,false,false,false,true,false,false,true,true,true,true,true,false,false,true,true,false,true,true,false,false,true,true,false,true,false,false,false,false,false,false,true,true,false,true,true,5,-0.920618060925187,808.0,4990100
true,false,false,true,false,false,false,false,false,true,false,false,true,true,true,false,false,true,true,true,true,true,false,false,true,false,true,true,false,false,true,false,true,false,true,false,true,false,true,false,false,true,false,true,true,false,false,true,false,true,true,true,true,true,false,false,false,true,false,true,true,true,false,false,true,28,-0.9188788515383284,3009.0,5054511
false,true,true,true,false,true,false,true,true,true,false,true,false,true,true,true,false,false,true,true,true,false,true,true,true,true,false,true,true,false,true,true,true,true,true,true,false,false,true,false,false,false,true,false,false,true,false,false,true,false,false,false,true,true,false,true,false,true,false,false,true,false,false,false,true,1,-0.7951443329642743,131.0,5122573
true,true,false,false,true,false,true,true,true,true,true,false,true,true,true,true,true,false,true,false,false,false,true,false,true,false,false,false,true,true,true,false,true,true,true,false,false,false,false,false,true,true,true,false,false,true,true,true,false,true,false,false,true,true,false,true,false,false,false,true,false,true,true,false,false,26,-0.9118093708701531,3901.0,5187855
false,true,true,true,true,true,true,true,false,true,true,true,true,false,true,true,false,true,true,true,true,false,true,false,false,false,true,true,true,false,true,true,true,false,false,true,true,false,false,true,true,false,false,true,true,true,true,true,true,true,true,true,false,false,false,true,true,false,false,false,false,false,false,false,false,12,-0.933795889150036,1843.0,5257099
