dur,proto,s_port,d_port,s_load,d_load,s_pkt_cnt,d_pkt_cnt,s_iat_mean,d_iat_mean,tcp_rtt,syn_ack,ack_dat,s_bytes_sum,d_bytes_sum,s_bytes_mean,d_bytes_mean,s_bytes_min,d_bytes_min,s_bytes_max,d_bytes_max,s_bytes_med,d_bytes_med,s_bytes_std,d_bytes_std,s_iat_sum,d_iat_sum,s_iat_min,d_iat_min,s_iat_max,d_iat_max,s_iat_med,d_iat_med,s_iat_std,d_iat_std,s_winsize_sum,d_winsize_sum,s_winsize_mean,d_winsize_mean,s_winsize_min,d_winsize_min,s_winsize_max,d_winsize_max,s_winsize_med,d_winsize_med,s_winsize_std,d_winsize_std,s_ttl_sum,d_ttl_sum,s_ttl_mean,d_ttl_mean,s_ttl_min,d_ttl_min,s_ttl_max,d_ttl_max,s_ttl_med,d_ttl_med,s_ttl_std,d_ttl_std,cwr_cnt,ece_cnt,urg_cnt,ack_cnt,psh_cnt,rst_cnt,syn_cnt,fin_cnt,pkt_depth,neg_f1_score,compute_cost,timestamp
false,true,true,true,false,false,true,true,false,false,false,false,true,true,false,true,true,true,false,false,false,false,false,true,true,false,true,false,false,false,true,true,false,true,true,true,true,false,true,true,false,false,true,false,true,true,true,true,true,true,false,false,true,false,false,false,true,false,true,false,false,true,false,true,false,true,false,13,-0.9432842951695735,1981.9999999999998,5048310
false,true,true,true,true,false,true,true,false,true,true,false,true,true,false,false,false,true,false,true,true,true,false,false,false,false,true,false,true,true,true,false,false,false,false,false,false,true,true,true,true,true,false,false,true,true,true,true,true,true,false,false,false,false,false,true,true,false,true,false,true,true,false,false,true,true,false,13,-0.9604776330640199,1693.9999999999998,5118627
false,true,true,false,true,false,true,false,false,true,false,false,true,true,true,true,true,true,false,true,false,false,false,false,true,true,false,false,false,false,false,true,false,true,true,true,true,false,true,false,false,false,true,false,true,false,true,true,true,false,false,false,true,false,false,true,true,true,true,false,false,true,true,false,false,true,false,13,-0.9432645073574628,2260.999999999999,5190219
false,true,true,true,false,false,true,true,false,true,true,true,true,true,false,false,false,true,false,true,false,false,false,false,false,false,true,false,true,false,true,false,false,false,false,false,false,true,true,true,true,false,true,true,false,true,true,true,true,false,false,false,false,true,false,false,true,false,true,false,false,true,false,true,false,true,false,13,-0.9272948360715308,1378.9999999999995,5261650
false,true,true,true,true,false,true,true,true,true,true,false,true,true,false,true,true,true,false,true,false,false,true,false,false,false,true,false,true,true,true,true,false,false,false,false,false,false,true,true,true,false,false,false,false,false,true,false,true,true,true,false,false,true,false,false,false,false,true,false,true,true,false,true,false,true,false,13,-0.9273275294438801,1506.999999999999,5333044
false,true,true,true,true,false,true,true,false,true,false,false,true,true,false,true,false,true,false,false,true,false,false,false,false,false,true,false,true,true,true,false,true,false,false,false,false,false,true,true,true,false,false,false,false,true,true,true,true,true,false,true,false,true,false,false,true,false,false,false,true,true,false,true,false,true,false,13,-0.9471092043494002,1512.9999999999998,5403734
true,true,true,true,false,false,true,false,false,true,false,false,true,true,true,false,false,true,false,false,false,false,false,false,true,false,true,false,false,true,true,false,false,false,false,true,false,false,true,false,true,false,true,false,true,true,true,true,true,false,true,false,false,true,false,false,true,false,false,true,true,true,true,true,false,true,true,13,-0.9508006620374224,1462.0000000000002,5473924
true,true,true,true,true,false,true,false,false,true,false,true,true,true,false,false,false,true,false,false,false,false,false,false,true,false,true,false,false,true,false,false,false,false,true,true,false,false,true,true,true,false,true,false,true,true,true,true,true,false,true,false,false,true,false,true,true,false,false,true,true,true,true,true,false,true,true,13,-0.8997874089841541,1636.9999999999993,5545355
false,true,true,true,true,true,false,false,false,false,false,false,true,true,false,true,true,true,false,false,false,true,false,false,true,false,true,false,false,false,false,true,false,true,true,true,true,false,true,false,true,false,true,false,true,true,true,true,true,true,false,false,false,true,false,false,true,false,true,false,false,true,true,true,true,true,false,13,-0.9562172852799057,1880.9999999999995,5616440
false,false,true,true,true,false,true,false,true,false,false,false,true,false,false,true,true,true,true,false,false,false,true,false,true,false,true,false,false,false,false,true,false,false,true,true,true,false,true,false,true,false,true,true,true,true,true,true,true,true,false,false,true,true,false,false,true,false,true,false,false,true,true,true,false,true,false,13,-0.957141127419605,1830.9999999999993,5686436
false,true,true,true,true,false,true,true,false,true,false,false,true,true,false,false,false,true,true,true,false,false,false,false,false,false,true,false,false,false,true,false,true,false,false,true,false,true,true,false,true,false,false,false,true,false,true,true,false,true,false,false,false,true,false,true,true,false,true,false,false,true,true,false,false,true,true,13,-0.9416141934674985,1564.9999999999998,5755703
false,true,true,true,false,false,true,true,false,false,false,false,true,true,true,true,true,true,false,false,false,false,true,false,true,false,true,false,false,true,false,true,false,true,true,true,true,false,false,true,true,true,true,false,true,true,false,true,true,true,false,false,true,false,false,false,true,false,true,false,false,false,true,true,false,true,false,13,-0.9417036415103056,1831.9999999999995,5825743
false,true,true,false,true,false,true,false,false,false,false,false,true,false,false,true,true,true,true,true,false,true,false,false,true,false,true,false,false,false,false,true,false,true,true,true,true,false,true,false,true,false,true,false,true,true,true,true,false,true,false,false,true,true,false,false,true,false,false,false,false,true,true,true,false,true,true,13,-0.9560390015165898,1954.9999999999993,5899697
false,true,true,true,true,false,true,true,false,true,false,false,true,true,false,false,true,true,false,true,true,false,false,true,false,false,true,false,true,true,true,false,false,true,false,false,false,false,false,false,true,false,false,false,true,true,true,false,false,true,true,false,false,false,false,false,true,false,true,false,true,true,true,true,true,true,false,13,-0.8965755022938885,1604.0,5969452
false,true,true,true,true,false,true,true,false,true,true,false,true,true,false,false,false,true,false,true,false,false,false,false,false,false,true,false,false,true,true,false,false,false,false,false,false,false,true,false,true,false,false,false,true,true,true,true,true,true,false,false,false,true,false,false,true,false,true,false,true,true,true,true,false,true,true,17,-0.8769844809503203,1614.0,6040127
false,true,false,false,true,false,true,true,false,true,false,false,true,true,false,false,false,true,false,true,false,false,false,false,false,false,true,false,true,true,true,false,false,true,false,false,true,false,true,false,true,false,false,false,true,false,true,true,true,false,false,false,false,true,false,false,true,false,true,false,true,true,false,true,false,true,true,11,-0.8554379225626043,942.9999999999998,6110464
true,true,true,true,false,true,true,false,false,true,false,false,true,true,true,false,true,true,false,true,false,true,false,false,false,false,true,false,false,true,true,true,false,false,false,true,false,false,true,false,true,true,true,true,true,true,true,false,true,false,true,false,false,true,false,false,true,false,false,true,true,true,true,true,false,true,true,13,-0.9505231486456917,1871.9999999999998,6181250
true,true,true,true,false,false,true,true,false,true,false,false,true,true,true,false,true,true,false,false,true,false,false,false,true,false,true,false,true,true,true,false,false,false,false,true,false,false,true,false,true,true,true,false,true,true,true,true,true,false,true,false,false,true,false,false,true,false,false,true,true,true,false,true,false,true,false,13,-0.9481165939606238,1475.999999999999,6252876
false,true,true,false,true,false,true,true,false,false,true,false,true,true,false,true,false,true,false,true,false,false,false,false,true,false,true,true,false,false,false,true,false,true,true,true,true,false,true,false,true,false,true,true,true,true,true,true,false,false,false,false,true,false,false,false,true,false,true,false,false,true,true,false,false,true,false,13,-0.9622847962420504,1771.9999999999995,6324016
false,false,true,true,false,false,true,false,false,false,false,true,true,true,false,false,true,true,false,true,false,false,false,false,true,false,true,false,false,false,false,true,false,true,false,true,false,false,false,false,true,false,true,false,true,true,true,false,true,true,false,false,true,false,false,false,true,true,true,false,false,true,true,true,false,true,false,13,-0.9676092432426894,1702.9999999999995,6394206
false,true,true,true,false,false,true,false,true,false,true,true,true,true,false,false,false,true,false,true,false,false,true,false,true,false,true,true,false,false,false,true,false,true,false,true,false,false,false,false,false,false,true,false,true,true,true,false,true,true,true,false,true,false,false,true,true,false,true,true,false,true,true,true,true,true,false,13,-0.9551459557813077,1805.0000000000002,6464809
false,true,false,false,true,false,true,true,false,true,true,false,true,false,true,false,false,false,false,true,false,false,false,false,false,false,true,false,false,false,true,false,false,true,false,false,true,true,true,true,true,false,false,false,true,false,true,true,true,false,false,false,false,true,true,false,true,false,true,false,true,true,false,true,false,false,true,11,-0.9124264383509434,1112.9999999999993,6535022
false,false,true,true,false,false,true,false,true,false,true,true,true,true,false,false,true,true,true,true,false,false,false,false,true,false,false,false,false,false,false,true,false,true,false,true,false,false,false,false,true,false,true,true,false,true,true,false,true,true,false,false,true,false,false,false,true,true,true,false,false,true,false,true,false,true,false,13,-0.9576440678392156,1706.9999999999993,6605359
false,true,false,false,true,true,true,true,true,true,false,false,true,true,false,false,false,true,false,true,false,false,false,true,false,true,true,false,true,true,true,true,true,true,false,false,true,false,false,false,true,false,false,false,true,false,true,true,true,false,false,false,false,true,false,false,true,true,true,false,true,true,false,true,false,true,false,11,-0.8560805242720771,1372.0,6677448
false,false,false,true,false,false,true,false,false,false,true,true,false,true,false,false,true,true,false,true,false,false,false,true,true,false,true,true,false,false,true,true,false,true,false,true,false,false,true,false,true,false,true,false,true,true,true,true,true,true,true,false,true,false,false,false,true,true,true,true,false,true,true,true,false,true,false,13,-0.9264430679262687,1916.999999999999,6747362
false,true,false,false,true,false,true,true,false,true,true,false,true,false,true,false,false,false,false,true,false,false,false,false,true,false,true,false,true,false,true,false,false,true,true,true,true,true,true,false,true,false,false,false,true,false,true,true,true,false,false,false,false,true,true,false,true,false,true,false,true,true,false,true,false,true,true,2,-0.847835506248787,226.99999999999986,6815062
false,true,false,false,true,false,true,true,false,true,true,false,true,true,true,false,false,false,true,true,false,false,false,false,true,false,true,true,true,false,true,false,true,true,true,true,true,true,true,false,true,false,false,false,false,true,true,true,true,false,false,false,true,true,true,false,true,false,true,true,false,true,false,true,false,true,true,2,-0.847835506248787,298.99999999999994,6883235
false,true,true,false,true,false,true,true,false,true,true,false,true,false,true,false,false,false,false,false,true,false,false,false,true,false,true,false,true,false,false,false,false,false,true,true,true,true,true,false,true,false,false,false,true,false,true,true,true,false,false,false,true,true,true,false,true,false,true,false,true,true,false,true,false,false,true,2,-0.8775511641060721,213.99999999999991,6952640
false,false,true,false,true,false,false,true,false,true,true,false,true,false,true,false,false,true,false,true,true,true,false,true,true,false,true,false,true,false,false,false,false,false,true,true,false,true,false,false,false,false,false,false,true,false,false,true,true,false,false,false,true,true,true,true,true,false,true,false,true,true,false,true,false,false,true,2,-0.8883211318201614,347.99999999999994,7021952
false,false,true,true,false,false,true,true,false,true,true,false,true,false,true,false,false,false,false,false,true,false,false,false,true,false,true,false,true,false,false,false,false,false,true,true,true,true,true,false,true,true,false,false,false,false,true,true,false,false,false,false,false,true,true,false,true,false,true,false,true,true,false,false,false,false,true,2,-0.8899710799612769,296.00000000000006,7091009
false,false,true,true,false,false,true,false,false,false,false,false,true,false,false,false,true,true,false,true,true,false,false,false,true,false,true,false,false,false,true,true,false,true,false,true,false,false,false,false,true,true,true,false,true,true,true,false,true,true,false,false,true,false,false,false,true,true,true,false,true,true,true,false,true,true,false,13,-0.9463550068137877,1753.0,7161369
false,true,true,false,true,false,true,true,false,true,false,false,false,false,true,true,false,false,false,false,true,false,false,false,false,false,true,true,true,false,false,false,false,false,true,true,true,false,true,false,true,false,false,false,true,false,true,true,true,true,false,false,true,true,false,false,true,false,true,false,true,true,false,true,false,false,true,2,-0.8851896899795163,178.0,7229654
true,true,true,false,true,false,true,true,false,true,false,false,false,true,true,true,false,false,false,false,true,false,false,false,false,false,true,true,false,false,false,false,false,false,true,false,false,false,true,false,true,false,false,false,true,false,true,true,true,true,false,false,true,true,false,false,false,false,true,false,true,true,false,true,false,true,true,2,-0.8668069003959048,173.99999999999991,7298416
true,true,false,true,true,false,false,false,false,true,false,false,false,false,false,true,false,false,false,true,true,false,false,false,false,false,true,true,true,false,false,true,false,false,false,true,true,true,true,false,true,false,false,false,true,false,true,true,true,true,false,false,true,false,false,false,true,false,true,false,true,true,false,false,true,false,true,2,-0.86815828401793,179.9999999999999,7367244
false,false,true,true,false,false,true,false,false,false,false,true,true,true,false,false,true,true,false,true,false,false,false,false,true,false,true,false,false,false,false,true,false,true,false,true,false,false,false,false,true,false,true,false,false,true,false,false,true,true,false,true,true,false,true,false,true,true,true,true,false,true,true,false,false,true,false,5,-0.8865428590100226,697.9999999999999,7436579
true,true,true,false,true,false,true,true,false,true,false,false,false,true,true,true,false,false,false,false,true,false,false,false,false,false,false,true,false,true,false,false,false,false,true,false,true,false,true,false,true,false,false,false,true,false,true,true,true,true,false,false,true,true,false,false,false,false,true,false,true,true,true,true,false,true,true,46,-0.8311176928225216,3165.0000000000005,7507624
false,false,true,false,false,false,true,false,false,false,false,true,false,true,false,false,true,true,true,true,false,false,false,false,true,true,true,false,false,false,false,true,false,true,false,true,false,false,false,true,true,false,false,true,true,true,true,false,true,true,false,false,true,false,true,false,true,true,true,true,false,true,true,true,false,true,false,13,-0.9366041259970814,1789.9999999999993,7578448
false,true,true,false,false,false,false,true,false,true,true,false,false,false,true,true,false,false,false,false,true,false,false,false,false,true,true,true,true,false,false,false,false,false,true,true,true,false,true,false,true,false,false,false,true,false,false,false,true,true,true,false,true,true,false,false,true,true,true,false,true,true,false,true,false,false,true,7,-0.9539957918388636,731.9999999999999,7649233
false,false,true,true,true,false,true,false,true,false,false,true,true,true,true,false,true,true,false,true,false,false,false,false,true,false,true,false,false,false,true,true,false,true,false,true,false,false,false,false,true,false,false,false,false,true,true,false,true,true,false,true,true,false,true,false,true,true,true,false,false,true,true,true,true,true,false,13,-0.9643220655246062,1715.999999999999,7721518
false,true,true,false,true,true,true,true,false,true,false,false,false,false,true,true,false,false,false,false,true,false,false,false,true,false,true,true,true,false,false,false,false,false,true,true,true,false,true,false,true,false,true,false,true,false,true,true,true,true,false,false,false,true,false,false,false,false,false,false,true,true,true,true,false,false,true,2,-0.8897801730010816,179.0,7791027
false,false,true,true,false,false,true,false,false,false,true,true,true,true,false,false,true,true,false,true,true,false,false,false,false,false,false,false,false,false,false,true,true,true,true,true,false,false,false,false,false,false,true,false,true,true,true,true,true,true,false,false,true,false,false,false,true,true,true,false,false,true,true,true,false,true,false,13,-0.951044173379853,1763.9999999999998,7862669
false,false,true,false,false,true,false,true,false,true,false,false,false,false,true,true,false,false,false,false,false,false,false,false,false,true,true,true,true,false,false,false,true,false,true,true,true,false,true,false,false,false,false,true,true,false,false,false,true,true,true,false,true,true,false,false,true,true,true,false,true,true,false,true,false,false,true,7,-0.934539184618304,831.9999999999995,7933915
true,true,true,false,false,true,true,true,false,true,true,false,false,true,true,true,false,false,false,true,true,false,false,true,false,true,false,true,true,false,false,true,false,true,false,true,true,true,true,false,true,false,false,false,false,false,false,false,true,true,true,false,true,true,true,false,true,true,true,false,true,true,false,true,false,false,true,7,-0.944012410588874,803.0000000000001,8006005
false,false,true,true,false,true,true,true,true,false,false,true,false,true,false,false,true,true,false,true,true,false,false,false,true,false,true,false,false,false,true,true,false,true,false,true,false,false,false,false,true,false,true,false,true,true,false,false,false,true,false,true,true,false,false,true,true,true,true,true,false,true,false,true,false,true,true,13,-0.9356141010568265,1764.9999999999995,8077360
false,true,false,false,false,true,true,true,false,true,false,false,false,false,true,true,false,false,false,false,true,false,false,false,true,false,true,true,false,false,false,false,false,false,true,true,true,false,true,false,true,false,true,false,true,false,true,true,true,true,true,false,false,true,false,true,false,false,false,false,true,true,true,true,true,false,true,2,-0.8394813195865704,197.99999999999997,8145993
false,true,true,false,true,true,true,true,false,true,false,true,false,false,true,true,false,false,false,false,true,false,false,true,true,false,true,false,true,false,false,false,false,false,true,true,true,false,true,false,true,false,true,false,false,false,true,false,true,true,false,false,true,true,false,false,false,false,false,false,true,true,true,true,false,false,true,2,-0.8912654348540563,200.0,8215487
false,true,false,false,true,true,true,true,false,true,false,false,false,false,true,false,false,false,true,false,true,false,false,false,false,false,true,true,true,true,true,false,false,false,true,true,true,false,true,false,true,false,true,false,true,true,false,false,true,true,false,true,false,true,false,false,false,false,false,false,true,true,false,true,false,false,false,2,-0.8292325965908002,184.99999999999991,8284309
false,true,true,false,true,true,true,true,false,true,false,false,false,false,true,false,false,false,false,false,true,false,false,false,true,false,true,true,false,false,true,false,false,false,true,true,true,true,true,false,false,false,true,false,false,false,true,true,false,true,false,false,false,true,false,false,false,true,false,false,true,true,false,true,false,false,true,2,-0.8578519988111034,200.0,8352326
false,true,true,false,true,true,true,true,false,true,false,false,false,false,true,true,false,false,false,false,true,false,false,true,true,false,true,true,true,false,false,false,false,false,true,true,true,false,true,false,true,true,true,false,true,false,true,true,true,false,false,false,false,true,false,true,true,true,false,false,true,true,false,true,true,false,true,2,-0.8998664597882732,364.0,8420595
false,true,true,false,true,true,false,true,false,true,false,false,false,false,true,true,false,false,false,false,true,false,false,false,false,false,false,true,false,false,false,true,false,false,false,false,true,false,true,false,true,true,true,false,true,false,true,true,true,true,false,false,false,true,false,false,false,false,false,false,true,true,true,true,false,false,true,2,-0.8989490692958796,160.00000000000003,8487775
false,true,true,true,true,true,false,false,false,false,false,false,false,true,false,true,true,true,false,true,true,false,false,false,true,false,true,false,false,false,false,true,false,true,true,false,true,false,true,false,true,false,true,false,true,true,true,true,false,true,true,false,true,false,false,false,true,false,true,false,false,true,true,true,false,true,false,13,-0.9024489450138402,1706.9999999999993,8559236
false,true,true,false,true,true,false,true,false,true,false,false,false,false,true,true,false,true,false,true,true,false,false,false,false,true,false,true,true,false,false,true,false,false,false,false,true,false,true,false,true,true,true,false,true,true,true,true,true,true,false,false,false,true,false,false,false,false,false,false,true,false,false,true,false,false,false,2,-0.9068462101198321,192.0,8628957
false,true,true,true,false,true,false,true,false,true,false,false,false,false,true,true,false,false,true,false,true,false,false,false,false,false,false,true,false,false,false,true,false,false,false,false,true,false,true,true,true,true,true,false,true,false,true,true,false,true,false,false,false,false,false,true,false,false,false,false,false,true,false,true,true,false,false,2,-0.9009261235272588,178.0,8698370
false,false,true,false,true,true,false,true,false,true,false,false,false,false,true,true,false,false,false,false,true,false,false,false,false,false,true,true,false,false,false,true,false,false,false,false,true,true,true,false,true,true,true,true,true,false,true,true,true,true,false,true,true,true,false,false,false,false,false,true,true,true,true,true,false,false,true,2,-0.8984508735053344,188.00000000000003,8769692
true,true,true,false,true,true,false,true,false,true,false,false,false,true,true,false,false,true,false,true,true,false,false,false,false,false,false,true,false,false,false,true,false,false,false,false,true,false,true,false,true,true,false,false,true,false,false,true,true,true,false,false,false,true,true,false,false,false,false,false,true,true,true,true,false,false,true,2,-0.8794265879206125,160.00000000000003,8839326
false,true,true,false,true,true,false,true,false,true,false,false,false,false,true,false,false,false,false,false,false,true,false,true,false,false,true,true,false,false,false,true,false,false,false,false,true,false,true,false,true,true,false,false,true,false,true,false,false,true,false,false,false,true,false,false,true,false,false,false,true,true,false,true,false,false,true,2,-0.8984508735053344,197.99999999999997,8908446
false,false,true,true,false,false,true,false,false,false,false,true,true,true,false,false,true,true,false,true,false,false,false,true,true,false,true,false,false,false,false,true,false,true,true,false,true,false,false,false,true,false,true,false,true,true,true,false,true,true,false,false,true,false,false,false,false,true,true,true,false,true,false,true,false,true,false,13,-0.9253177555065548,1965.0,8979995
false,true,true,false,false,false,false,true,true,true,true,false,false,true,true,true,false,false,true,false,true,false,false,false,false,true,true,false,true,false,false,false,false,false,true,true,true,false,true,false,false,false,true,false,true,false,true,false,true,true,true,false,true,true,false,false,true,true,true,false,true,true,false,true,false,false,false,7,-0.9585101525978171,712.0,9051826
false,false,true,true,false,false,true,false,false,false,true,true,true,true,false,false,true,true,false,true,false,false,false,false,true,false,true,false,false,true,false,false,false,true,false,true,false,false,true,false,true,false,true,false,false,true,true,false,false,false,false,false,true,false,false,false,true,true,false,true,false,true,true,false,false,true,false,13,-0.9604588578933344,1636.0,9123690
false,false,true,true,false,false,true,false,false,false,false,true,true,true,false,true,true,true,false,true,true,true,false,false,true,false,false,false,false,false,false,false,false,true,true,true,false,true,true,false,true,true,true,true,true,true,true,false,true,true,false,false,true,false,false,false,true,true,true,false,false,true,true,true,false,true,false,13,-0.955405665733436,2075.0,9195215
false,true,true,true,true,false,true,false,true,false,false,true,false,true,false,true,true,true,false,true,false,false,false,false,true,false,true,false,false,false,false,true,false,true,true,true,true,false,true,false,true,false,true,false,true,false,true,true,true,true,true,false,false,false,false,false,true,false,true,false,true,true,true,true,false,true,false,13,-0.9308681873768512,1617.999999999999,9267418
false,true,true,false,true,true,false,true,false,true,false,false,false,false,true,true,false,false,true,false,true,false,false,false,false,false,false,true,false,false,false,true,false,false,false,false,true,true,true,true,true,true,true,false,true,false,true,false,false,true,false,false,true,false,false,false,false,true,false,false,true,true,false,true,false,false,false,2,-0.8984508735053344,179.0,9336808
false,false,true,false,false,false,false,true,false,true,true,true,false,true,true,true,false,false,true,false,true,true,false,true,true,true,false,false,false,false,false,false,false,false,true,true,true,true,false,false,false,false,true,false,true,false,true,false,true,true,true,false,true,true,false,false,true,true,true,false,true,true,false,true,false,false,false,7,-0.9598971964419567,861.9999999999998,9407966
false,false,true,true,false,false,true,true,false,false,false,true,true,true,false,true,true,true,false,true,false,false,false,false,true,false,false,false,false,false,true,true,false,true,false,true,false,false,false,false,true,false,true,true,true,true,true,false,true,true,false,false,true,false,false,false,true,true,false,true,false,false,false,false,false,true,false,13,-0.9615537293021047,1689.9999999999993,9480091
false,true,true,false,true,true,false,true,true,true,false,false,false,false,true,true,false,false,false,false,true,false,false,false,false,false,false,true,false,false,false,true,false,false,false,false,true,true,true,false,false,true,true,false,false,false,true,true,true,true,false,false,false,true,false,true,false,false,false,false,true,true,true,false,true,false,false,2,-0.8991903501049804,208.99999999999994,9551682
false,true,true,false,true,false,false,true,false,true,false,false,false,false,true,true,false,false,false,false,true,false,false,false,true,false,false,true,false,false,false,true,false,false,false,true,true,true,true,true,true,true,true,false,false,true,false,true,true,true,false,false,false,true,false,false,false,false,false,false,true,false,true,true,false,false,true,2,-0.8885030331543596,206.99999999999997,9622262
false,false,true,false,false,false,true,false,false,false,false,true,true,true,true,false,true,true,false,true,false,false,false,false,true,false,true,false,false,false,false,true,true,true,false,true,true,false,false,false,true,false,true,false,true,true,true,false,true,true,false,false,false,false,false,false,true,true,true,false,false,true,true,true,false,true,true,13,-0.9461416958886949,1877.9999999999993,9695088
false,true,true,false,true,true,false,true,true,true,false,false,false,true,true,true,false,false,false,false,false,true,false,false,false,true,false,true,false,true,false,true,false,false,false,false,true,false,true,false,true,true,true,false,true,false,true,true,true,true,false,false,false,true,true,false,false,false,false,false,true,true,true,true,true,false,true,2,-0.8996885458955255,179.9999999999999,9765071
false,true,true,false,true,true,false,true,true,false,false,true,false,false,true,true,false,true,false,false,true,false,false,false,false,false,false,true,false,false,false,true,true,true,false,false,false,false,true,false,true,true,true,true,true,false,true,true,true,true,false,false,false,true,false,false,false,false,false,false,true,true,true,false,false,true,true,2,-0.895337482451966,213.99999999999991,9839855
false,true,true,false,true,true,false,true,false,true,false,false,false,false,false,true,false,false,false,false,true,false,false,false,true,false,false,true,false,true,false,true,false,false,false,false,true,true,true,false,true,false,true,false,true,false,false,true,true,true,false,false,false,false,false,false,false,false,false,false,true,true,true,true,false,false,true,2,-0.9101274731451435,318.99999999999994,9916205
false,true,true,false,false,false,false,true,true,false,false,false,false,true,true,true,false,false,true,false,true,false,false,false,false,true,false,false,true,true,false,false,false,false,true,true,true,false,true,false,false,false,true,false,true,false,false,false,false,false,true,false,true,true,false,false,true,true,true,false,true,false,false,true,false,false,false,7,-0.9478151237821377,1047.0,9989458
false,true,false,false,true,false,false,true,false,true,false,false,false,false,true,true,false,false,false,false,true,false,false,true,false,false,false,true,false,false,false,true,false,false,false,true,true,false,true,false,false,false,true,false,true,false,true,true,true,false,false,true,false,true,false,true,false,false,false,false,true,true,true,true,false,true,true,2,-0.850238472548766,335.99999999999994,10062685
false,true,true,true,false,false,true,false,false,false,false,false,true,false,false,true,true,true,false,true,false,false,true,false,true,false,true,false,false,false,false,true,false,true,true,true,true,false,false,false,true,false,true,false,true,true,false,true,true,false,false,false,true,false,false,false,true,false,true,false,false,true,true,true,false,true,false,13,-0.9530507674801537,1795.9999999999989,10135839
false,true,true,true,true,true,false,true,false,true,false,false,false,false,true,true,false,false,false,false,true,true,false,false,false,false,false,true,true,false,false,true,false,false,false,false,true,true,true,false,true,true,true,false,true,false,true,true,true,true,false,false,false,true,false,false,false,false,true,false,true,true,true,true,false,false,true,2,-0.9046131314317859,211.9999999999999,10206793
false,true,true,false,false,false,false,true,true,true,true,false,false,true,true,true,false,false,true,false,true,false,false,false,false,true,true,true,true,false,false,false,false,false,true,true,true,false,true,false,false,false,false,false,true,true,true,false,true,true,false,false,true,true,false,false,true,false,true,true,false,false,false,true,true,true,false,7,-0.904986137758567,748.9999999999999,10278569
false,true,true,false,true,false,false,true,false,false,false,false,false,false,false,true,false,true,false,false,true,false,false,true,false,false,false,true,false,false,false,true,false,false,false,false,true,false,true,false,true,true,true,true,true,true,true,true,false,true,false,false,false,false,false,false,false,false,false,false,true,true,true,true,true,true,true,2,-0.8909242024512176,318.99999999999994,10349477
false,true,true,false,true,true,false,true,false,false,false,false,false,false,true,true,false,false,false,false,true,false,false,false,false,false,false,true,true,true,false,true,false,false,false,false,true,true,true,false,true,false,true,false,true,false,true,false,true,true,false,true,false,true,false,true,false,false,false,false,true,true,false,false,false,false,true,2,-0.9108641975771775,200.9999999999999,10419894
false,false,true,true,false,false,true,false,false,false,false,true,true,true,false,false,true,true,false,true,false,false,false,false,true,false,true,true,false,false,false,true,false,true,false,true,false,false,false,true,false,false,true,false,false,true,false,false,true,true,true,false,true,false,false,false,false,true,true,false,false,true,true,true,false,true,false,13,-0.9073909099796668,1609.9999999999995,10492745
false,true,true,true,true,true,true,false,false,true,false,false,false,false,true,true,false,false,false,false,true,false,false,false,false,false,true,true,false,false,false,true,false,false,false,false,true,false,true,false,true,true,true,false,true,false,false,false,true,true,false,false,false,true,false,false,false,false,false,false,true,true,true,true,false,false,true,2,-0.901736117043523,148.99999999999997,10563605
false,true,true,true,false,true,true,false,false,true,false,false,true,false,true,true,false,true,false,false,true,false,false,true,false,true,true,true,false,false,false,true,false,false,false,false,true,false,true,false,true,true,true,true,false,false,false,true,true,true,false,false,false,true,false,true,false,false,false,true,true,true,true,true,false,false,true,2,-0.9007887721916935,347.00000000000006,10634376
false,true,true,false,false,false,false,true,true,true,true,false,false,true,true,true,false,false,true,false,false,false,false,false,true,true,true,false,true,false,false,false,false,false,true,true,true,false,true,false,false,false,true,false,true,false,true,false,true,true,true,false,true,true,false,false,true,true,true,false,true,true,true,true,false,false,false,43,-0.8778654552282036,4766.999999999998,10708191
false,false,true,true,false,false,true,true,false,true,true,true,true,true,false,true,true,true,false,true,false,false,false,false,true,true,true,false,false,false,false,true,false,true,false,true,false,false,false,false,true,false,false,false,true,true,true,false,true,true,false,false,true,false,false,false,true,false,true,false,false,true,true,false,false,true,false,13,-0.9587153659459282,1540.9999999999998,10781676
false,false,true,false,false,false,false,true,true,true,true,false,false,true,false,true,false,false,true,false,true,true,true,false,false,true,true,false,true,false,false,false,false,false,true,true,true,false,true,true,false,false,true,false,false,false,true,false,true,true,true,false,true,true,false,false,false,true,false,false,true,true,false,true,false,false,false,7,-0.9544487471827415,804.9999999999998,10854026
false,true,true,true,true,true,true,false,false,true,false,true,false,false,true,true,false,false,false,false,true,false,true,false,false,false,true,true,false,false,false,true,false,false,false,false,true,false,true,false,true,false,true,false,true,true,false,true,true,true,false,false,true,true,false,false,false,false,true,false,true,true,true,true,false,true,true,2,-0.8373894509685413,270.9999999999999,10925993
false,true,true,false,false,false,true,false,false,false,false,false,true,true,false,false,true,true,false,true,false,false,false,false,true,false,true,false,false,false,false,true,true,true,false,true,false,false,false,false,true,true,true,false,false,true,true,false,true,true,true,false,true,false,false,false,true,true,false,false,false,true,false,true,false,true,false,13,-0.9443424103173367,1911.9999999999998,10998612
