s_winsize_sum,s_winsize_med,s_winsize_mean,s_winsize_std,d_winsize_mean,d_winsize_sum,d_winsize_med,s_bytes_sum,s_bytes_max,d_winsize_std,s_bytes_std,d_bytes_sum,s_bytes_mean,d_bytes_mean,s_winsize_min,d_winsize_min,d_bytes_std,d_ttl_sum,d_winsize_max,dur,d_bytes_max,s_iat_sum,d_iat_max,s_winsize_max,s_iat_max,d_iat_sum,s_iat_mean,d_load,syn_ack,s_load,d_iat_mean,d_ttl_mean,s_iat_std,d_ttl_max,d_ttl_med,d_ttl_min,tcp_rtt,d_iat_med,s_iat_med,d_bytes_med,d_iat_std,s_ttl_sum,ack_cnt,d_iat_min,d_port,s_port,s_pkt_cnt,d_pkt_cnt,s_bytes_med,ack_dat,psh_cnt,s_iat_min,s_bytes_min,s_ttl_min,s_ttl_max,s_ttl_med,d_bytes_min,s_ttl_mean,syn_cnt,fin_cnt,rst_cnt,d_ttl_std,ece_cnt,cwr_cnt,proto,pkt_depth,neg_f1_score,compute_cost,Timestamp
false,false,true,true,true,false,false,true,true,true,true,false,false,false,false,false,false,true,true,true,false,false,true,false,true,false,false,false,false,false,true,false,false,false,true,true,true,true,true,false,true,true,false,false,true,false,true,true,false,false,false,true,false,false,true,false,false,false,true,true,false,true,false,false,true,1,-0.8184482311811985,134.0,3071329
false,true,true,true,true,false,true,false,false,true,true,false,true,false,false,true,true,false,true,false,true,false,false,false,false,true,true,true,false,true,false,false,false,true,false,true,false,true,true,true,true,true,true,false,false,true,false,false,false,false,false,false,false,false,false,false,false,true,false,true,false,false,false,false,false,1,-0.7951443329642743,120.0,3136669
false,true,true,false,false,true,true,true,false,true,true,true,true,true,true,true,false,true,true,false,false,false,false,false,false,true,false,false,false,true,true,false,false,true,true,false,false,true,true,true,false,false,false,false,false,false,true,false,true,false,false,false,true,true,true,false,false,true,true,true,false,true,false,false,false,1,-0.5557775018082439,108.0,3200889
true,false,false,false,false,false,true,false,false,true,false,true,true,false,false,true,false,false,true,true,false,false,false,false,true,false,true,false,true,false,false,false,false,true,true,false,true,true,false,true,false,false,true,false,false,true,false,false,true,false,false,true,false,false,false,false,false,false,false,false,false,false,false,true,true,1,-0.7985027289542492,116.0,3267780
true,true,true,false,false,false,false,true,false,true,false,true,false,false,false,false,false,true,true,true,false,false,false,true,false,false,true,false,true,true,false,false,false,false,true,true,true,true,true,true,true,true,true,false,false,false,true,true,false,true,false,true,true,true,false,true,false,false,false,false,false,false,false,false,true,1,-0.5557775018082439,109.0,3332200
false,false,false,false,false,false,true,false,true,true,false,false,true,false,true,true,true,false,true,true,true,false,false,false,true,false,true,true,false,false,true,true,false,false,true,false,true,true,false,true,false,false,true,false,false,false,true,true,false,false,false,false,true,false,true,true,false,true,true,true,true,true,true,true,false,1,-0.5557775018082439,115.0,3396433
true,false,true,false,false,true,false,true,true,false,false,true,false,true,false,true,false,false,true,true,false,false,false,true,true,false,false,false,true,false,false,true,true,true,true,false,true,false,true,true,true,false,false,false,false,true,true,false,false,true,false,true,true,true,true,true,true,true,false,true,true,true,false,false,true,1,-0.7951443329642743,129.0,3462358
true,false,true,false,true,true,true,false,false,true,false,true,true,true,false,true,true,true,true,true,false,true,true,true,true,false,false,false,true,false,false,false,false,false,true,false,false,true,true,false,false,true,true,true,false,true,false,true,false,false,true,false,false,true,false,true,false,true,false,false,false,false,false,true,false,3,-0.9027605124145903,434.0,3523470
true,true,false,true,false,false,true,true,false,true,false,false,false,true,true,false,true,true,true,true,true,true,false,true,false,true,true,true,true,false,true,true,false,true,false,true,true,true,true,true,true,true,false,true,false,false,false,true,false,false,false,false,true,false,false,true,false,false,true,true,false,true,true,false,false,15,-0.9480603142151635,2243.0,3591467
false,false,false,false,true,true,true,false,false,true,false,false,true,false,false,true,false,false,true,false,false,true,false,true,false,true,true,true,false,true,false,false,false,false,true,false,true,false,false,true,false,true,true,false,false,false,true,false,true,false,false,true,false,true,true,true,false,true,false,true,true,true,false,false,false,1,-0.5557775018082439,152.0,3656456
true,false,false,false,false,true,false,true,false,true,false,false,true,true,false,false,false,false,true,true,false,true,true,false,false,false,true,false,true,false,false,false,false,true,true,true,true,true,true,true,false,false,true,false,false,true,false,true,true,true,false,true,false,true,true,true,true,false,false,false,true,false,false,true,false,1,-0.7985027289542492,106.0,3721631
true,false,true,false,false,true,false,false,false,true,true,false,false,true,true,true,false,true,false,true,true,false,false,false,true,false,false,false,true,false,true,false,false,false,true,true,true,false,true,false,true,true,false,false,true,false,true,false,false,true,false,false,false,false,true,false,false,true,true,true,true,false,true,true,true,1,-0.740960209340618,123.0,3786204
